step	agentId	[regionId,diseaseStatus,diseaseSeq,time,location,checkin,Reported,Sampled,Sequenced]
0	1266	[8,Susceptible,,,,,false,false,false]	
0	1267	[8,Susceptible,,,,,false,false,false]	
0	1268	[8,Susceptible,,,,,false,false,false]	
0	1269	[8,Susceptible,,,,,false,false,false]	
0	1270	[8,Susceptible,,,,,false,false,false]	
0	1271	[8,Susceptible,,,,,false,false,false]	
0	1272	[8,Susceptible,,,,,false,false,false]	
0	1273	[8,Susceptible,,,,,false,false,false]	
0	1274	[8,Susceptible,,,,,false,false,false]	
0	1275	[8,Susceptible,,,,,false,false,false]	
0	1276	[8,Susceptible,,,,,false,false,false]	
0	1277	[8,Susceptible,,,,,false,false,false]	
0	1278	[8,Susceptible,,,,,false,false,false]	
0	1279	[8,Susceptible,,,,,false,false,false]	
0	1280	[8,Susceptible,,,,,false,false,false]	
0	1281	[8,Susceptible,,,,,false,false,false]	
0	1282	[8,Susceptible,,,,,false,false,false]	
0	1283	[8,Susceptible,,,,,false,false,false]	
0	1284	[8,Susceptible,,,,,false,false,false]	
0	1285	[8,Susceptible,,,,,false,false,false]	
0	1286	[8,Susceptible,,,,,false,false,false]	
0	1287	[8,Susceptible,,,,,false,false,false]	
0	1288	[8,Susceptible,,,,,false,false,false]	
0	1289	[8,Susceptible,,,,,false,false,false]	
0	1290	[8,Susceptible,,,,,false,false,false]	
0	1291	[8,Susceptible,,,,,false,false,false]	
0	1292	[8,Susceptible,,,,,false,false,false]	
0	1293	[8,Susceptible,,,,,false,false,false]	
0	1294	[8,Susceptible,,,,,false,false,false]	
0	1295	[8,Susceptible,,,,,false,false,false]	
0	1296	[8,Susceptible,,,,,false,false,false]	
0	1297	[8,Susceptible,,,,,false,false,false]	
0	1298	[8,Susceptible,,,,,false,false,false]	
0	1299	[8,Susceptible,,,,,false,false,false]	
0	1300	[8,Susceptible,,,,,false,false,false]	
0	1301	[8,Susceptible,,,,,false,false,false]	
0	1302	[8,Susceptible,,,,,false,false,false]	
0	1303	[8,Susceptible,,,,,false,false,false]	
0	1304	[8,Susceptible,,,,,false,false,false]	
0	1305	[8,Susceptible,,,,,false,false,false]	
0	1306	[8,Susceptible,,,,,false,false,false]	
0	1307	[8,Susceptible,,,,,false,false,false]	
0	1308	[8,Susceptible,,,,,false,false,false]	
0	1309	[8,Susceptible,,,,,false,false,false]	
0	1310	[8,Susceptible,,,,,false,false,false]	
0	1311	[8,Susceptible,,,,,false,false,false]	
0	1312	[8,Susceptible,,,,,false,false,false]	
0	1313	[8,Susceptible,,,,,false,false,false]	
0	1314	[8,Susceptible,,,,,false,false,false]	
0	1315	[8,Susceptible,,,,,false,false,false]	
0	1316	[8,Susceptible,,,,,false,false,false]	
0	1317	[8,Susceptible,,,,,false,false,false]	
0	1318	[8,Susceptible,,,,,false,false,false]	
0	1319	[8,Susceptible,,,,,false,false,false]	
0	1320	[8,Susceptible,,,,,false,false,false]	
0	1321	[8,Susceptible,,,,,false,false,false]	
0	1322	[8,Susceptible,,,,,false,false,false]	
0	1323	[8,Susceptible,,,,,false,false,false]	
0	1324	[8,Susceptible,,,,,false,false,false]	
0	1325	[8,Susceptible,,,,,false,false,false]	
0	1326	[8,Susceptible,,,,,false,false,false]	
0	1327	[8,Susceptible,,,,,false,false,false]	
0	1328	[8,Susceptible,,,,,false,false,false]	
0	1329	[8,Susceptible,,,,,false,false,false]	
0	1330	[8,Susceptible,,,,,false,false,false]	
0	1331	[8,Susceptible,,,,,false,false,false]	
0	1332	[8,Infectious,1332-1,2019-07-01T00:00:00.000,POINT (743021.302019509 3738711.7798840045),AtHome,true,false,false]	
0	1333	[8,Susceptible,,,,,false,false,false]	
0	1334	[8,Susceptible,,,,,false,false,false]	
0	1335	[8,Susceptible,,,,,false,false,false]	
0	1336	[8,Susceptible,,,,,false,false,false]	
0	1337	[8,Susceptible,,,,,false,false,false]	
0	1338	[8,Susceptible,,,,,false,false,false]	
0	1339	[8,Susceptible,,,,,false,false,false]	
0	1340	[8,Susceptible,,,,,false,false,false]	
0	1341	[8,Susceptible,,,,,false,false,false]	
0	1342	[8,Susceptible,,,,,false,false,false]	
0	1343	[8,Susceptible,,,,,false,false,false]	
0	1344	[8,Susceptible,,,,,false,false,false]	
0	1345	[8,Susceptible,,,,,false,false,false]	
0	1346	[8,Susceptible,,,,,false,false,false]	
0	1347	[8,Susceptible,,,,,false,false,false]	
0	1348	[8,Susceptible,,,,,false,false,false]	
0	1349	[8,Susceptible,,,,,false,false,false]	
0	1350	[8,Susceptible,,,,,false,false,false]	
0	1351	[8,Susceptible,,,,,false,false,false]	
0	1352	[8,Susceptible,,,,,false,false,false]	
0	1353	[8,Susceptible,,,,,false,false,false]	
0	1354	[8,Susceptible,,,,,false,false,false]	
0	1355	[8,Susceptible,,,,,false,false,false]	
0	1356	[8,Susceptible,,,,,false,false,false]	
0	1357	[8,Susceptible,,,,,false,false,false]	
0	1358	[8,Susceptible,,,,,false,false,false]	
0	1359	[8,Susceptible,,,,,false,false,false]	
0	1360	[8,Susceptible,,,,,false,false,false]	
0	1361	[8,Susceptible,,,,,false,false,false]	
0	1362	[8,Susceptible,,,,,false,false,false]	
0	1363	[8,Susceptible,,,,,false,false,false]	
0	1364	[8,Susceptible,,,,,false,false,false]	
0	1365	[8,Susceptible,,,,,false,false,false]	
0	1366	[8,Susceptible,,,,,false,false,false]	
0	1367	[8,Susceptible,,,,,false,false,false]	
0	1368	[8,Susceptible,,,,,false,false,false]	
0	1369	[8,Susceptible,,,,,false,false,false]	
0	1370	[8,Susceptible,,,,,false,false,false]	
0	1371	[8,Susceptible,,,,,false,false,false]	
0	1372	[8,Susceptible,,,,,false,false,false]	
0	1373	[8,Susceptible,,,,,false,false,false]	
0	1374	[8,Susceptible,,,,,false,false,false]	
0	1375	[8,Susceptible,,,,,false,false,false]	
0	1376	[8,Susceptible,,,,,false,false,false]	
0	1377	[8,Susceptible,,,,,false,false,false]	
0	1378	[8,Susceptible,,,,,false,false,false]	
0	1379	[8,Susceptible,,,,,false,false,false]	
0	1380	[8,Susceptible,,,,,false,false,false]	
0	1381	[8,Susceptible,,,,,false,false,false]	
0	1382	[8,Susceptible,,,,,false,false,false]	
0	1383	[8,Susceptible,,,,,false,false,false]	
0	1384	[8,Susceptible,,,,,false,false,false]	
0	1385	[8,Susceptible,,,,,false,false,false]	
0	1386	[8,Susceptible,,,,,false,false,false]	
0	1387	[8,Susceptible,,,,,false,false,false]	
0	1388	[8,Susceptible,,,,,false,false,false]	
0	1389	[8,Susceptible,,,,,false,false,false]	
0	1390	[8,Susceptible,,,,,false,false,false]	
0	1391	[8,Susceptible,,,,,false,false,false]	
0	1392	[8,Susceptible,,,,,false,false,false]	
0	1393	[8,Susceptible,,,,,false,false,false]	
0	1394	[8,Susceptible,,,,,false,false,false]	
0	1395	[8,Susceptible,,,,,false,false,false]	
0	1396	[8,Susceptible,,,,,false,false,false]	
0	1397	[8,Susceptible,,,,,false,false,false]	
0	1398	[8,Susceptible,,,,,false,false,false]	
0	1399	[8,Susceptible,,,,,false,false,false]	
0	1400	[8,Susceptible,,,,,false,false,false]	
0	1401	[8,Susceptible,,,,,false,false,false]	
0	1402	[8,Susceptible,,,,,false,false,false]	
0	1403	[8,Susceptible,,,,,false,false,false]	
0	1404	[8,Susceptible,,,,,false,false,false]	
0	1405	[8,Susceptible,,,,,false,false,false]	
0	1406	[8,Susceptible,,,,,false,false,false]	
0	1407	[8,Susceptible,,,,,false,false,false]	
0	1408	[8,Susceptible,,,,,false,false,false]	
0	1409	[8,Susceptible,,,,,false,false,false]	
0	1410	[8,Susceptible,,,,,false,false,false]	
0	1411	[8,Susceptible,,,,,false,false,false]	
0	1412	[8,Susceptible,,,,,false,false,false]	
0	1413	[8,Susceptible,,,,,false,false,false]	
0	1414	[8,Susceptible,,,,,false,false,false]	
0	1415	[8,Susceptible,,,,,false,false,false]	
0	1416	[8,Susceptible,,,,,false,false,false]	
0	1417	[8,Susceptible,,,,,false,false,false]	
0	1418	[8,Susceptible,,,,,false,false,false]	
0	1419	[8,Susceptible,,,,,false,false,false]	
0	1420	[8,Susceptible,,,,,false,false,false]	
0	1421	[8,Susceptible,,,,,false,false,false]	
0	1422	[8,Susceptible,,,,,false,false,false]	
0	1423	[8,Susceptible,,,,,false,false,false]	
0	1424	[8,Susceptible,,,,,false,false,false]	
0	1425	[8,Susceptible,,,,,false,false,false]	
0	1426	[8,Susceptible,,,,,false,false,false]	
0	1427	[8,Susceptible,,,,,false,false,false]	
0	1428	[8,Susceptible,,,,,false,false,false]	
0	1429	[8,Susceptible,,,,,false,false,false]	
0	1430	[8,Susceptible,,,,,false,false,false]	
0	1431	[8,Susceptible,,,,,false,false,false]	
0	1432	[8,Susceptible,,,,,false,false,false]	
0	1433	[8,Susceptible,,,,,false,false,false]	
0	1434	[8,Susceptible,,,,,false,false,false]	
0	1435	[8,Susceptible,,,,,false,false,false]	
0	1436	[8,Infectious,1436-1,2019-07-01T00:00:00.000,POINT (743021.302019509 3738711.7798840045),AtHome,true,false,false]	
0	1437	[8,Susceptible,,,,,false,false,false]	
0	1438	[8,Susceptible,,,,,false,false,false]	
0	1439	[8,Susceptible,,,,,false,false,false]	
0	1440	[8,Susceptible,,,,,false,false,false]	
0	1441	[8,Susceptible,,,,,false,false,false]	
0	1442	[8,Susceptible,,,,,false,false,false]	
0	1443	[8,Susceptible,,,,,false,false,false]	
0	1444	[8,Susceptible,,,,,false,false,false]	
0	1445	[8,Susceptible,,,,,false,false,false]	
0	1446	[8,Susceptible,,,,,false,false,false]	
0	1447	[8,Susceptible,,,,,false,false,false]	
0	1448	[8,Susceptible,,,,,false,false,false]	
0	1449	[8,Susceptible,,,,,false,false,false]	
0	1450	[8,Susceptible,,,,,false,false,false]	
0	1451	[8,Susceptible,,,,,false,false,false]	
0	1452	[8,Susceptible,,,,,false,false,false]	
0	1453	[8,Susceptible,,,,,false,false,false]	
0	1454	[8,Susceptible,,,,,false,false,false]	
0	1455	[8,Susceptible,,,,,false,false,false]	
0	1456	[8,Susceptible,,,,,false,false,false]	
0	1457	[8,Susceptible,,,,,false,false,false]	
0	1458	[8,Susceptible,,,,,false,false,false]	
0	1459	[8,Susceptible,,,,,false,false,false]	
0	1460	[8,Susceptible,,,,,false,false,false]	
0	1461	[8,Susceptible,,,,,false,false,false]	
0	1462	[8,Susceptible,,,,,false,false,false]	
0	1463	[8,Susceptible,,,,,false,false,false]	
0	1464	[8,Infectious,1464-1,2019-07-01T00:00:00.000,POINT (743089.1526413701 3738466.884089415),AtHome,true,false,false]	
0	1465	[8,Susceptible,,,,,false,false,false]	
0	1466	[8,Susceptible,,,,,false,false,false]	
0	1467	[8,Susceptible,,,,,false,false,false]	
0	1468	[8,Susceptible,,,,,false,false,false]	
0	1469	[8,Susceptible,,,,,false,false,false]	
0	1470	[8,Susceptible,,,,,false,false,false]	
0	1471	[8,Susceptible,,,,,false,false,false]	
0	1472	[8,Susceptible,,,,,false,false,false]	
0	1473	[8,Susceptible,,,,,false,false,false]	
0	1474	[8,Susceptible,,,,,false,false,false]	
0	1475	[8,Susceptible,,,,,false,false,false]	
0	1476	[8,Susceptible,,,,,false,false,false]	
0	1477	[8,Susceptible,,,,,false,false,false]	
0	1478	[8,Susceptible,,,,,false,false,false]	
0	1479	[8,Susceptible,,,,,false,false,false]	
0	1480	[8,Susceptible,,,,,false,false,false]	
0	1481	[8,Susceptible,,,,,false,false,false]	
0	1482	[8,Susceptible,,,,,false,false,false]	
0	1483	[8,Susceptible,,,,,false,false,false]	
0	1484	[8,Susceptible,,,,,false,false,false]	
0	1485	[8,Susceptible,,,,,false,false,false]	
0	1486	[8,Susceptible,,,,,false,false,false]	
0	1487	[8,Susceptible,,,,,false,false,false]	
0	1488	[8,Susceptible,,,,,false,false,false]	
0	1489	[8,Susceptible,,,,,false,false,false]	
0	1490	[8,Susceptible,,,,,false,false,false]	
0	1491	[8,Susceptible,,,,,false,false,false]	
0	1492	[8,Susceptible,,,,,false,false,false]	
0	1493	[8,Susceptible,,,,,false,false,false]	
0	1494	[8,Susceptible,,,,,false,false,false]	
0	1495	[8,Susceptible,,,,,false,false,false]	
0	1496	[8,Susceptible,,,,,false,false,false]	
0	1497	[8,Susceptible,,,,,false,false,false]	
0	1498	[8,Susceptible,,,,,false,false,false]	
0	1499	[8,Susceptible,,,,,false,false,false]	
0	1500	[8,Susceptible,,,,,false,false,false]	
0	1501	[8,Susceptible,,,,,false,false,false]	
0	1502	[8,Susceptible,,,,,false,false,false]	
0	1503	[8,Susceptible,,,,,false,false,false]	
0	1504	[8,Susceptible,,,,,false,false,false]	
0	1505	[8,Susceptible,,,,,false,false,false]	
0	1506	[8,Susceptible,,,,,false,false,false]	
0	1507	[8,Susceptible,,,,,false,false,false]	
0	1508	[8,Susceptible,,,,,false,false,false]	
0	1509	[8,Susceptible,,,,,false,false,false]	
0	1510	[8,Susceptible,,,,,false,false,false]	
0	1511	[8,Susceptible,,,,,false,false,false]	
0	1512	[8,Susceptible,,,,,false,false,false]	
0	1513	[8,Susceptible,,,,,false,false,false]	
0	1514	[8,Susceptible,,,,,false,false,false]	
0	1515	[8,Susceptible,,,,,false,false,false]	
0	1516	[8,Susceptible,,,,,false,false,false]	
0	1517	[8,Susceptible,,,,,false,false,false]	
0	1518	[8,Susceptible,,,,,false,false,false]	
0	1519	[8,Susceptible,,,,,false,false,false]	
0	1520	[8,Susceptible,,,,,false,false,false]	
0	1521	[8,Susceptible,,,,,false,false,false]	
0	1522	[8,Susceptible,,,,,false,false,false]	
0	1523	[8,Susceptible,,,,,false,false,false]	
0	1524	[8,Susceptible,,,,,false,false,false]	
0	1525	[8,Susceptible,,,,,false,false,false]	
0	1526	[8,Susceptible,,,,,false,false,false]	
0	1527	[8,Susceptible,,,,,false,false,false]	
0	1528	[8,Susceptible,,,,,false,false,false]	
0	1529	[8,Susceptible,,,,,false,false,false]	
0	1530	[8,Susceptible,,,,,false,false,false]	
0	1531	[8,Susceptible,,,,,false,false,false]	
0	1532	[8,Susceptible,,,,,false,false,false]	
0	1533	[8,Susceptible,,,,,false,false,false]	
0	1534	[8,Susceptible,,,,,false,false,false]	
0	1535	[8,Susceptible,,,,,false,false,false]	
0	1536	[8,Susceptible,,,,,false,false,false]	
0	1537	[8,Susceptible,,,,,false,false,false]	
0	1538	[8,Susceptible,,,,,false,false,false]	
0	1539	[8,Susceptible,,,,,false,false,false]	
0	1540	[8,Susceptible,,,,,false,false,false]	
0	1541	[8,Susceptible,,,,,false,false,false]	
0	1542	[8,Susceptible,,,,,false,false,false]	
0	1543	[8,Susceptible,,,,,false,false,false]	
0	1544	[8,Susceptible,,,,,false,false,false]	
0	1545	[8,Susceptible,,,,,false,false,false]	
0	1546	[8,Susceptible,,,,,false,false,false]	
0	1547	[8,Susceptible,,,,,false,false,false]	
0	1548	[8,Susceptible,,,,,false,false,false]	
0	1549	[8,Susceptible,,,,,false,false,false]	
0	1550	[8,Susceptible,,,,,false,false,false]	
0	1551	[8,Susceptible,,,,,false,false,false]	
0	1552	[8,Susceptible,,,,,false,false,false]	
0	1553	[9,Susceptible,,,,,false,false,false]	
0	1554	[9,Susceptible,,,,,false,false,false]	
0	1555	[9,Susceptible,,,,,false,false,false]	
0	1556	[9,Susceptible,,,,,false,false,false]	
0	1557	[9,Susceptible,,,,,false,false,false]	
0	1558	[9,Susceptible,,,,,false,false,false]	
0	1559	[9,Susceptible,,,,,false,false,false]	
0	1560	[9,Susceptible,,,,,false,false,false]	
0	1561	[9,Susceptible,,,,,false,false,false]	
0	1562	[9,Susceptible,,,,,false,false,false]	
0	1563	[9,Susceptible,,,,,false,false,false]	
0	1564	[9,Susceptible,,,,,false,false,false]	
0	1565	[9,Susceptible,,,,,false,false,false]	
0	1566	[9,Susceptible,,,,,false,false,false]	
0	1567	[9,Susceptible,,,,,false,false,false]	
0	1568	[9,Susceptible,,,,,false,false,false]	
0	1569	[9,Susceptible,,,,,false,false,false]	
0	1570	[9,Susceptible,,,,,false,false,false]	
0	1571	[9,Susceptible,,,,,false,false,false]	
0	1572	[9,Susceptible,,,,,false,false,false]	
0	1573	[9,Susceptible,,,,,false,false,false]	
0	1574	[9,Susceptible,,,,,false,false,false]	
0	1575	[9,Susceptible,,,,,false,false,false]	
0	1576	[9,Susceptible,,,,,false,false,false]	
0	1577	[9,Susceptible,,,,,false,false,false]	
0	1578	[9,Susceptible,,,,,false,false,false]	
0	1579	[9,Susceptible,,,,,false,false,false]	
0	1580	[9,Susceptible,,,,,false,false,false]	
0	1581	[9,Susceptible,,,,,false,false,false]	
0	1582	[9,Susceptible,,,,,false,false,false]	
0	1583	[9,Susceptible,,,,,false,false,false]	
0	1584	[9,Susceptible,,,,,false,false,false]	
0	1585	[9,Susceptible,,,,,false,false,false]	
0	1586	[9,Susceptible,,,,,false,false,false]	
0	1587	[9,Infectious,1587-1,2019-07-01T00:00:00.000,POINT (742314.6811931242 3738402.9723041034),AtHome,true,true,false]	
0	1588	[9,Susceptible,,,,,false,false,false]	
0	1589	[9,Susceptible,,,,,false,false,false]	
0	1590	[9,Susceptible,,,,,false,false,false]	
0	1591	[9,Susceptible,,,,,false,false,false]	
0	1592	[9,Susceptible,,,,,false,false,false]	
0	1593	[9,Susceptible,,,,,false,false,false]	
0	1594	[9,Susceptible,,,,,false,false,false]	
0	1595	[9,Susceptible,,,,,false,false,false]	
0	1596	[9,Susceptible,,,,,false,false,false]	
0	1597	[9,Susceptible,,,,,false,false,false]	
0	1598	[9,Susceptible,,,,,false,false,false]	
0	1599	[9,Susceptible,,,,,false,false,false]	
0	1600	[9,Susceptible,,,,,false,false,false]	
0	1601	[9,Susceptible,,,,,false,false,false]	
0	1602	[9,Susceptible,,,,,false,false,false]	
0	1603	[9,Susceptible,,,,,false,false,false]	
0	1604	[9,Susceptible,,,,,false,false,false]	
0	1605	[9,Infectious,1605-1,2019-07-01T00:00:00.000,POINT (742393.3641331664 3738784.4089837573),AtHome,true,false,false]	
0	1606	[9,Susceptible,,,,,false,false,false]	
0	1607	[9,Susceptible,,,,,false,false,false]	
0	1608	[9,Susceptible,,,,,false,false,false]	
0	1609	[9,Susceptible,,,,,false,false,false]	
0	1610	[9,Susceptible,,,,,false,false,false]	
0	1611	[9,Susceptible,,,,,false,false,false]	
0	1612	[9,Susceptible,,,,,false,false,false]	
0	1613	[9,Susceptible,,,,,false,false,false]	
0	1614	[9,Susceptible,,,,,false,false,false]	
0	1615	[9,Susceptible,,,,,false,false,false]	
0	1616	[9,Susceptible,,,,,false,false,false]	
0	1617	[9,Susceptible,,,,,false,false,false]	
0	1618	[9,Susceptible,,,,,false,false,false]	
0	1619	[9,Susceptible,,,,,false,false,false]	
0	1620	[9,Susceptible,,,,,false,false,false]	
0	1621	[9,Susceptible,,,,,false,false,false]	
0	1622	[9,Susceptible,,,,,false,false,false]	
0	1623	[9,Susceptible,,,,,false,false,false]	
0	1624	[9,Susceptible,,,,,false,false,false]	
0	1625	[9,Susceptible,,,,,false,false,false]	
0	1626	[9,Susceptible,,,,,false,false,false]	
0	1627	[9,Susceptible,,,,,false,false,false]	
0	1628	[9,Susceptible,,,,,false,false,false]	
0	1629	[9,Susceptible,,,,,false,false,false]	
0	1630	[9,Susceptible,,,,,false,false,false]	
0	1631	[9,Susceptible,,,,,false,false,false]	
0	1632	[9,Susceptible,,,,,false,false,false]	
0	1633	[9,Susceptible,,,,,false,false,false]	
0	1634	[9,Susceptible,,,,,false,false,false]	
0	1635	[9,Susceptible,,,,,false,false,false]	
0	1636	[9,Susceptible,,,,,false,false,false]	
0	1637	[9,Susceptible,,,,,false,false,false]	
0	1638	[9,Susceptible,,,,,false,false,false]	
0	1639	[9,Infectious,1639-1,2019-07-01T00:00:00.000,POINT (742403.3948788486 3738346.103559403),AtHome,true,false,false]	
0	1640	[9,Susceptible,,,,,false,false,false]	
0	1641	[9,Susceptible,,,,,false,false,false]	
0	1642	[9,Susceptible,,,,,false,false,false]	
0	1643	[9,Susceptible,,,,,false,false,false]	
0	1644	[9,Susceptible,,,,,false,false,false]	
0	1645	[9,Susceptible,,,,,false,false,false]	
0	1646	[9,Susceptible,,,,,false,false,false]	
0	1647	[9,Susceptible,,,,,false,false,false]	
0	1648	[9,Susceptible,,,,,false,false,false]	
0	1649	[9,Susceptible,,,,,false,false,false]	
0	1650	[9,Susceptible,,,,,false,false,false]	
0	1651	[9,Susceptible,,,,,false,false,false]	
0	1652	[9,Susceptible,,,,,false,false,false]	
0	1653	[9,Susceptible,,,,,false,false,false]	
0	1654	[9,Infectious,1654-1,2019-07-01T00:00:00.000,POINT (742713.0269802408 3738159.901213957),AtHome,true,false,false]	
0	1655	[9,Susceptible,,,,,false,false,false]	
0	1656	[9,Susceptible,,,,,false,false,false]	
0	1657	[9,Susceptible,,,,,false,false,false]	
0	1658	[9,Susceptible,,,,,false,false,false]	
0	1659	[9,Susceptible,,,,,false,false,false]	
0	1660	[9,Susceptible,,,,,false,false,false]	
0	1661	[9,Susceptible,,,,,false,false,false]	
0	1662	[9,Susceptible,,,,,false,false,false]	
0	1663	[9,Susceptible,,,,,false,false,false]	
0	1664	[9,Susceptible,,,,,false,false,false]	
0	1665	[9,Susceptible,,,,,false,false,false]	
0	1666	[9,Susceptible,,,,,false,false,false]	
0	1667	[9,Susceptible,,,,,false,false,false]	
0	1668	[9,Susceptible,,,,,false,false,false]	
0	1669	[9,Susceptible,,,,,false,false,false]	
0	1670	[9,Susceptible,,,,,false,false,false]	
0	1671	[9,Susceptible,,,,,false,false,false]	
0	1672	[9,Susceptible,,,,,false,false,false]	
0	1673	[9,Susceptible,,,,,false,false,false]	
0	1674	[9,Susceptible,,,,,false,false,false]	
0	1675	[9,Susceptible,,,,,false,false,false]	
0	1676	[9,Susceptible,,,,,false,false,false]	
0	1677	[9,Susceptible,,,,,false,false,false]	
0	1678	[9,Susceptible,,,,,false,false,false]	
0	1679	[9,Susceptible,,,,,false,false,false]	
0	1680	[9,Susceptible,,,,,false,false,false]	
0	1681	[9,Susceptible,,,,,false,false,false]	
0	1682	[9,Susceptible,,,,,false,false,false]	
0	1683	[9,Susceptible,,,,,false,false,false]	
0	1684	[9,Susceptible,,,,,false,false,false]	
0	1685	[9,Susceptible,,,,,false,false,false]	
0	1686	[9,Susceptible,,,,,false,false,false]	
0	1687	[9,Susceptible,,,,,false,false,false]	
0	1688	[9,Susceptible,,,,,false,false,false]	
0	1689	[9,Susceptible,,,,,false,false,false]	
0	1690	[9,Susceptible,,,,,false,false,false]	
0	1691	[9,Susceptible,,,,,false,false,false]	
0	1692	[9,Susceptible,,,,,false,false,false]	
0	1693	[9,Susceptible,,,,,false,false,false]	
0	1694	[9,Susceptible,,,,,false,false,false]	
0	1695	[9,Susceptible,,,,,false,false,false]	
0	1696	[9,Susceptible,,,,,false,false,false]	
0	1697	[9,Susceptible,,,,,false,false,false]	
0	1698	[9,Susceptible,,,,,false,false,false]	
0	1699	[9,Susceptible,,,,,false,false,false]	
0	1700	[9,Susceptible,,,,,false,false,false]	
0	1701	[9,Susceptible,,,,,false,false,false]	
0	1702	[9,Susceptible,,,,,false,false,false]	
0	1703	[9,Susceptible,,,,,false,false,false]	
0	1704	[9,Susceptible,,,,,false,false,false]	
0	1705	[9,Susceptible,,,,,false,false,false]	
0	1706	[9,Susceptible,,,,,false,false,false]	
0	1707	[9,Susceptible,,,,,false,false,false]	
0	1708	[9,Susceptible,,,,,false,false,false]	
0	1709	[9,Susceptible,,,,,false,false,false]	
0	1710	[9,Susceptible,,,,,false,false,false]	
0	1711	[9,Susceptible,,,,,false,false,false]	
0	1712	[9,Susceptible,,,,,false,false,false]	
0	1713	[9,Susceptible,,,,,false,false,false]	
0	1714	[9,Susceptible,,,,,false,false,false]	
0	1715	[9,Susceptible,,,,,false,false,false]	
0	1716	[9,Susceptible,,,,,false,false,false]	
0	1717	[9,Susceptible,,,,,false,false,false]	
0	1718	[9,Susceptible,,,,,false,false,false]	
0	1719	[9,Susceptible,,,,,false,false,false]	
0	1720	[9,Susceptible,,,,,false,false,false]	
0	1721	[9,Susceptible,,,,,false,false,false]	
0	1722	[9,Susceptible,,,,,false,false,false]	
0	1723	[9,Susceptible,,,,,false,false,false]	
0	1724	[9,Susceptible,,,,,false,false,false]	
0	1725	[9,Susceptible,,,,,false,false,false]	
0	1726	[9,Susceptible,,,,,false,false,false]	
0	1727	[9,Susceptible,,,,,false,false,false]	
0	1728	[9,Susceptible,,,,,false,false,false]	
0	1729	[9,Susceptible,,,,,false,false,false]	
0	1730	[9,Susceptible,,,,,false,false,false]	
0	1731	[9,Susceptible,,,,,false,false,false]	
0	1732	[9,Susceptible,,,,,false,false,false]	
0	1733	[9,Susceptible,,,,,false,false,false]	
0	1734	[9,Susceptible,,,,,false,false,false]	
0	1735	[9,Susceptible,,,,,false,false,false]	
0	1736	[9,Susceptible,,,,,false,false,false]	
0	1737	[9,Susceptible,,,,,false,false,false]	
0	1738	[9,Susceptible,,,,,false,false,false]	
0	1739	[9,Susceptible,,,,,false,false,false]	
0	1740	[9,Susceptible,,,,,false,false,false]	
0	1741	[9,Susceptible,,,,,false,false,false]	
0	1742	[9,Susceptible,,,,,false,false,false]	
0	1743	[9,Susceptible,,,,,false,false,false]	
0	1744	[9,Susceptible,,,,,false,false,false]	
0	1745	[9,Susceptible,,,,,false,false,false]	
0	1746	[9,Susceptible,,,,,false,false,false]	
0	1747	[9,Susceptible,,,,,false,false,false]	
0	1748	[9,Susceptible,,,,,false,false,false]	
0	1749	[9,Susceptible,,,,,false,false,false]	
0	1750	[9,Susceptible,,,,,false,false,false]	
0	1751	[9,Susceptible,,,,,false,false,false]	
0	1752	[9,Susceptible,,,,,false,false,false]	
0	1753	[9,Susceptible,,,,,false,false,false]	
0	1754	[9,Susceptible,,,,,false,false,false]	
0	1755	[9,Susceptible,,,,,false,false,false]	
0	1756	[9,Susceptible,,,,,false,false,false]	
0	1757	[9,Susceptible,,,,,false,false,false]	
0	1758	[9,Susceptible,,,,,false,false,false]	
0	1759	[9,Susceptible,,,,,false,false,false]	
0	1760	[9,Susceptible,,,,,false,false,false]	
0	1761	[9,Susceptible,,,,,false,false,false]	
0	1762	[9,Susceptible,,,,,false,false,false]	
0	1763	[9,Susceptible,,,,,false,false,false]	
0	1764	[9,Susceptible,,,,,false,false,false]	
0	1765	[9,Susceptible,,,,,false,false,false]	
0	1766	[9,Susceptible,,,,,false,false,false]	
0	1767	[9,Susceptible,,,,,false,false,false]	
0	1768	[9,Susceptible,,,,,false,false,false]	
0	1769	[9,Susceptible,,,,,false,false,false]	
0	1770	[9,Susceptible,,,,,false,false,false]	
0	1771	[9,Susceptible,,,,,false,false,false]	
0	1772	[9,Susceptible,,,,,false,false,false]	
0	1773	[9,Susceptible,,,,,false,false,false]	
0	1774	[9,Susceptible,,,,,false,false,false]	
0	1775	[9,Susceptible,,,,,false,false,false]	
0	1776	[9,Susceptible,,,,,false,false,false]	
0	1777	[9,Susceptible,,,,,false,false,false]	
0	1778	[9,Susceptible,,,,,false,false,false]	
0	1779	[9,Susceptible,,,,,false,false,false]	
0	1780	[9,Susceptible,,,,,false,false,false]	
0	1781	[9,Susceptible,,,,,false,false,false]	
0	1782	[9,Susceptible,,,,,false,false,false]	
0	1783	[9,Susceptible,,,,,false,false,false]	
0	1784	[9,Susceptible,,,,,false,false,false]	
0	1785	[9,Susceptible,,,,,false,false,false]	
0	1786	[9,Susceptible,,,,,false,false,false]	
0	1787	[9,Susceptible,,,,,false,false,false]	
0	1788	[9,Susceptible,,,,,false,false,false]	
0	1789	[9,Susceptible,,,,,false,false,false]	
0	1790	[9,Susceptible,,,,,false,false,false]	
